Gender,Age,Height_In_Inches,Weight_In_Pounds,BMI
Female,22,65.97479,113.5152,18.33567107
Male,27,72.55002,139.9074,18.68806933
Male,32,64.46785,118.9773,20.12688473
Female,33,68.7395,122.3993,18.21230942
Female,34,65.80934,138.862,22.54276425
Male,28,67.59318,133.0454,20.47353945
Female,28,66.30104,107.3901,17.17601414
Female,19,68.90486,110.8739,16.41830951
Female,19,68.64292,135.4839,20.21599
Female,31,68.02834,122.158,18.55841962
Male,25,65.16559,121.0852,20.04717696
Female,28,66.53997,122.5054,19.4531016
Female,25,66.43601,120.5525,19.20295045
Male,30,69.13445,124.7073,18.34432247
Female,28,63.64325,117.4774,20.3914661
Male,21,68.00385,128.0916,19.47387925
Female,32,66.34973,123.1756,19.67184938
Female,19,67.9005,125.3087,19.1088303
Male,29,69.70613,144.1729,20.86125896
Male,22,70.37952,130.6461,18.54396814
Female,24,66.49187,125.1728,19.9054361
Female,19,71.26558,129.0136,17.85972098
Female,21,66.05187,130.5855,21.04376993
Female,22,68.60721,144.9214,21.64670644
Female,20,70.47208,153.8939,21.78642892
Female,32,68.20219,123.4755,18.66306535
Male,18,70.29979,138.4229,19.69240287
Female,28,69.53913,124.3466,18.07899284
Male,27,69.20458,145.5385,21.36520399
Female,23,72.1117,137.8252,18.63442461
Female,24,67.89924,114.0947,17.39940784
Male,29,67.88395,128.4869,19.60304176
Female,21,70.51899,121.0529,17.11440696
Female,23,64.67557,122.1539,20.5317341
Male,18,63.68816,104.6574,18.14058805
Male,22,68.27811,139.1479,20.98517032
Female,31,67.30096,114.3547,17.75048911
Female,29,69.05112,112.3061,16.5600146
Female,18,66.26221,124.3251,19.90791638
Male,27,71.17064,151.2357,20.99188324
Male,34,67.52106,122.7459,18.92898448
Male,27,67.81543,120.4567,18.41504334
Male,31,66.0776,113.0542,18.20442658
Female,21,71.28136,135.9541,18.8121823
Female,30,69.03779,122.1038,18.01168083
Male,28,63.13165,135.8015,23.9557135
Male,19,69.56909,127.9663,18.58924673
Female,22,65.89887,119.1833,19.29560032
Female,28,63.14333,122.7882,21.6521234
Male,21,70.66714,141.6093,19.93680539
Female,21,70.4309,134.4154,19.0511579
Female,24,69.15809,132.131,19.42305611
Female,22,68.73753,144.4456,21.49390359
Male,32,69.04609,124.0725,18.29768627
Female,33,68.9035,134.7614,19.95638034
Male,22,67.94972,120.232,18.30811165
Male,30,69.42117,140.9856,20.56788915
Female,35,73.26872,130.2636,17.0602225
Male,33,69.6573,140.3259,20.33309018
Female,23,68.76809,138.7117,20.62234242
Female,35,64.85888,121.0848,20.23715988
Male,24,69.01065,125.7044,18.55739737
Male,22,69.18346,124.9384,18.35228764
Male,21,70.31512,142.3548,20.24293566
Female,27,69.22954,123.4618,18.11125463
Female,31,70.30626,127.5549,18.14295313
Female,31,65.76874,116.0326,18.85991818
Female,34,68.38013,130.1171,19.5647073
Male,29,65.4187,118.1433,19.4090421
Male,29,65.81803,116.5192,18.91065447
Female,34,64.89881,118.0226,19.70110268
Male,20,70.66323,128.1262,18.04055108
Female,31,69.10888,139.3881,20.51902935
Male,33,66.78395,153.494,24.19613635
Male,18,68.35968,125.3602,18.86072826
Female,28,68.56865,133.8402,20.01401416
Male,26,68.19915,117.0917,17.69974508
Female,21,70.30029,128.1661,18.23298438
Male,22,69.90125,145.3534,20.91482016
Female,34,68.53403,146.0566,21.86288497
Female,35,71.32802,142.8947,19.74670361
Male,29,70.6257,119.2626,16.81038137
Female,22,66.32387,126.5144,20.22083406
Male,25,67.6305,120.5523,18.53058492
Male,22,65.94139,120.6136,19.50198908
Female,19,67.86878,111.8266,17.06883419
Female,30,69.46283,118.5577,17.27522224
Male,18,68.51747,143.4521,21.4834041
Female,32,71.14967,139.4641,19.36936897
Female,34,67.11941,134.9583,21.06212386
Male,21,68.27422,122.074,18.4123196
Female,31,69.64468,132.1716,19.15848118
Male,18,67.53436,103.3526,15.93201304
Male,28,69.65196,126.5914,18.34578682
Female,29,68.80858,122.5048,18.19142577
Male,19,68.20277,124.6159,18.83511409
Male,34,67.57183,119.3432,18.3765991
Female,28,68.20847,112.9406,17.06759381
Female,24,70.39002,142.0184,20.1521442
Female,25,69.76571,147.9617,21.37293178
Male,21,66.74117,117.0476,18.47454305
Female,19,67.64532,140.2121,21.54313022
Female,30,68.77272,134.0195,19.92206784
Female,27,69.08877,130.997,19.29502083
Male,18,65.5339,125.1818,20.49311549
Female,24,69.91327,118.2455,17.00842952
Female,25,68.18941,124.102,18.76479131
Male,30,66.75351,113.6246,17.92763404
Male,28,68.11629,109.1855,16.54481135
Male,20,67.4363,133.6369,20.66035352
Male,24,66.15579,132.3362,21.25894771
Male,31,69.0571,127.9148,18.85831766
Male,18,68.43123,121.1875,18.19482814
Male,26,68.96601,130.3402,19.26668537
Male,18,68.82168,134.7195,19.99764002
Male,29,66.08852,127.8555,20.58098642
Female,28,66.46531,118.2134,18.81375408
Male,33,70.06291,134.2863,19.23331697
Male,34,68.79421,116.2545,17.27049641
Male,21,66.76791,105.8579,16.69500426
Female,20,70.68318,135.8685,19.11989243
Male,26,70.85312,134.9686,18.90225461
Female,26,65.62201,121.1309,19.77674029
Male,35,71.52782,116.7279,16.04070745
Female,19,63.93158,106.8868,18.38620185
Male,23,67.35962,116.7826,18.09579663
Female,18,64.35791,120.4781,20.45045945
Female,28,71.05515,134.7298,18.76166459
Male,25,68.82707,132.1645,19.61530554
Male,34,66.97126,116.9116,18.32649819
Female,31,69.33029,133.502,19.52722643
Female,21,68.09779,133.6869,20.26850148
Male,21,66.50238,144.8476,23.02691464
Male,32,67.77764,145.8554,22.32278883
Female,28,65.97118,127.5532,20.60542981
Male,21,67.87387,121.2352,18.50215575
Female,32,66.71493,123.5503,19.51625836
Male,19,67.47196,128.7711,19.88705968
Female,33,70.22145,133.1431,18.98357063
Male,27,67.85566,138.8125,21.19606495
Female,28,65.52726,123.7422,20.2615488
Female,24,64.39693,123.7941,20.98787376
Male,34,70.50911,124.1658,17.55942738
Female,27,65.65581,103.6644,16.90760663
Male,28,68.24157,126.3228,19.07139879
Female,32,69.27603,126.8514,18.58352539
Female,20,69.626,130.6209,18.94386561
Male,34,67.39951,134.5424,20.82305834
Male,25,66.70052,117.7319,18.60520833
Female,20,68.57821,137.295,20.52490969
Female,21,65.72614,98.39409,16.01369609
Female,33,67.01919,134.5043,21.05409815
Female,28,67.46642,124.2242,19.18799962
Female,32,66.22358,110.4053,17.69959938
Male,19,70.13999,135.2062,19.32253184
Female,31,66.34841,109.9387,17.5585392
Female,26,66.23568,111.8243,17.92053675
Male,28,68.67133,138.4376,20.63963287
Male,29,64.26864,112.2987,19.11504536
Male,32,67.68095,128.1474,19.66870338
Female,22,69.52859,109.7608,15.96317384
Male,26,68.95044,125.9445,18.62532873
Female,23,68.68709,138.8422,20.69045663
Female,18,67.54097,133.869,20.63213905
Male,34,72.06149,147.5819,19.98137846
Male,22,67.93822,114.7389,17.47757513
Female,33,66.7402,143.1496,22.59508373
Female,28,68.07186,120.9546,18.35210894
Male,22,69.33442,151.3078,22.12902945
Male,34,67.32014,130.6583,20.2696293
Male,33,68.09428,136.0939,20.6355581
Male,30,65.9525,130.6652,21.12011294
Male,20,68.76397,116.1651,17.27239694
Female,19,69.72637,122.6604,17.73818125
Male,26,65.68838,119.2997,19.43842496
Female,32,68.12008,114.3532,17.32594165
Female,27,71.00215,133.315,18.59237376
Male,30,64.20833,113.1561,19.29718879
Female,28,67.18734,118.6352,18.47725685
Female,29,67.20986,148.5905,23.12724421
Male,28,72.83685,155.3977,20.59401855
Female,25,69.26443,144.1251,21.12116728
Male,28,69.85664,127.7646,18.40746476
Male,30,68.75452,129.4726,19.25635946
Male,19,67.99998,136.646,20.77677693
Male,30,67.78852,130.045,19.89665999
Female,34,69.06702,125.2812,18.46474406
Male,32,67.50107,128.0883,19.76455184
Male,18,67.72767,128.2164,19.65215281
Female,35,67.26853,130.8403,20.32902175
Female,27,68.03472,128.1544,19.46575002
Male,32,69.80506,139.8376,20.17664608
Female,28,66.31924,111.7375,17.86153146
Male,20,67.56776,128.4301,19.77819259
Male,27,67.1708,120.6546,18.80103104
Female,19,68.97642,135.795,20.06694699
Female,30,71.95831,135.2597,18.36560898
Male,31,69.93061,138.8325,19.95976092
Male,25,69.42357,138.1367,20.15087991
Female,20,70.78535,147.0279,20.63059771
Female,26,67.70322,116.5958,17.88393495
Female,21,70.21345,129.7068,18.49783677
Male,29,65.30132,131.154,21.62402047
Female,25,66.70355,122.2617,19.31929874
Female,21,67.09454,118.5795,18.51970562
Male,26,69.08809,123.3441,18.16815521
Female,22,68.69063,116.851,17.41150284
Female,24,72.34677,133.7865,17.97102397
Female,27,69.66158,145.5894,21.09317419
Male,25,67.31232,129.0666,20.02735402
Male,19,69.82973,127.4906,18.3821482
Female,34,64.75128,96.50653,16.18299158
Male,34,70.80376,131.1233,18.38933616
Female,20,63.57508,112.824,19.62576011
Female,35,68.54709,133.5241,19.97930781
Female,26,66.30495,125.8706,20.12941819
Female,32,67.40897,131.353,20.32373098
Male,25,68.10398,133.4111,20.2230103
Female,33,66.79037,126.0623,19.86810066
Female,21,67.02094,120.0865,18.79628328
Female,29,67.15488,108.7478,16.95368653
Female,33,65.75113,117.6909,19.13970615
Male,19,64.37656,106.7087,18.10269025
Female,21,70.7406,128.0491,17.99027807
Male,20,70.87732,142.4991,19.94327004
Male,30,70.38111,143.9183,20.42690741
Female,21,68.38491,130.869,19.67501392
Female,18,71.10381,134.7804,18.74303084
Male,35,68.8524,153.9203,22.82740577
Male,23,61.5772,96.8142,17.95138705
Female,29,67.43465,115.9394,17.92518542
Female,25,67.21345,134.9724,21.00542236
Male,30,66.7366,124.5938,19.66831256
Female,30,66.58181,127.9357,20.28987537
Female,25,67.61165,134.6538,20.70972674
Female,31,66.93146,117.7358,18.47765125
Male,30,67.38665,106.1061,16.42825526
Male,33,66.25755,123.4953,19.77782398
Female,34,70.04407,141.6413,20.29766036
Female,21,65.97472,118.204,19.09307531
Female,26,69.59921,141.6018,20.55223124
Male,23,67.05884,115.0583,17.98890398
Male,31,68.9783,130.9676,19.35252866
Female,26,66.56167,123.7117,19.63184784
Male,26,65.9331,119.1788,19.27484263
Male,34,67.40796,120.6435,18.66725172
Female,24,69.31111,136.4983,19.9765441
Male,35,67.47195,143.9362,22.22912321
Male,30,69.18045,134.3329,19.73396933
Male,23,68.26178,128.2739,19.35449773
Male,27,67.35413,129.3491,20.04627914
Female,29,69.5896,117.4173,17.04677516
Female,20,67.70926,132.0492,20.25062649
Male,23,67.51121,115.6791,17.84439964
Male,23,66.11868,107.6714,17.31612987
Female,19,66.72465,123.5835,19.51581559
Male,34,66.3726,117.0774,18.68504861
Male,21,69.38748,135.7762,19.82714777
Female,31,67.69418,121.5022,18.64147624
Female,23,69.76432,136.0319,19.65046614
Male,30,64.22788,120.3019,20.50331744
Female,34,67.61734,124.1445,19.09018528
Male,24,65.67986,117.3818,19.130889
Male,22,69.23117,139.317,20.43617417
Male,25,70.25943,134.5582,19.16459953
Female,29,70.12328,133.688,19.11467007
Female,32,64.58247,122.8109,20.70172028
Female,33,68.41924,133.9914,20.1242293
Male,22,66.88985,129.5218,20.35266344
Male,20,67.42411,117.7129,18.20507356
Male,30,67.50724,111.2721,17.16660457
Male,26,67.89264,129.4893,19.75091927
Male,20,65.5345,104.6023,17.12379725
Male,33,67.06676,131.406,20.5399493
Male,20,67.49767,139.6238,21.54669751
Female,24,66.10587,129.5105,20.83645121
Male,21,65.98772,126.0482,20.35209992
Male,27,68.84729,130.1311,19.30217393
Female,25,65.81803,113.619,18.43996226
Male,20,68.21876,121.7152,18.38806367
Female,33,65.68959,108.1989,17.62903609
Female,29,66.75836,119.0958,18.78814709
Female,24,67.61169,140.8895,21.66875048
Female,28,66.6069,107.7197,17.07086455
Male,32,67.60186,130.1925,20.02937971
Female,29,67.74102,142.398,21.81721192
Female,32,69.73828,139.1718,20.11905622
Female,29,68.96452,131.9731,19.50890107
Male,20,69.52539,133.248,19.38084265
Male,28,66.71258,125.7664,19.86771769
Male,29,66.36966,116.5041,18.59519973
Male,21,67.78006,146.6249,22.43895641
Female,27,70.68042,145.9,20.53316385
Female,26,65.81341,127.2974,20.66281894
Male,23,70.42201,132.063,18.72247025
Female,24,65.49077,118.2955,19.39129685
Female,33,67.91544,139.3144,21.23527039
Female,20,67.23457,113.2283,17.6103727
Female,35,66.09352,127.0341,20.44567131
Female,32,67.69089,132.2541,20.29305908
Male,23,66.84068,131.6362,20.71535793
Male,18,66.88941,127.8534,20.09076043
Male,26,68.1794,126.5975,19.1477436
Male,19,67.42779,119.1357,18.42310781
Female,20,68.57445,123.3187,18.4375451
Female,25,65.28588,120.2017,19.8276347
Male,29,,116.924,19.302160125
Female,18,69.88287,122.8937,17.69240932
Male,30,64.81674,125.2063,20.95321346
Female,32,66.9179,127.2505,19.97899849
Female,29,66.91671,130.2133,20.44490083
Male,33,65.88189,111.2503,18.02054475
Male,19,63.92053,98.7457,16.9916785
Male,21,65.75415,111.5965,18.14692573
Female,21,68.18075,135.0446,20.42455006
Male,25,70.47954,134.4949,19.0361237
Female,22,66.46388,114.4406,18.21409378
Male,28,65.60404,128.8795,21.05336389
Male,26,70.14303,135.6519,19.38454717
Male,35,67.86554,108.1438,16.5082802
Female,25,69.5558,117.3931,17.05982983
Male,30,67.0862,115.6875,18.07252669
Male,26,65.57961,127.9611,20.91891375
Male,24,68.45787,143.0222,21.45633362
Male,20,65.79111,117.3869,19.06707304
Male,23,67.99254,144.1656,21.92491593
Male,22,69.30884,126.5639,18.52385668
Male,33,69.02208,147.0445,21.70058908
Male,19,71.63372,154.6085,21.18347382
Male,35,69.17655,139.7818,20.53674708
Female,23,67.54296,134.5517,20.7361361
Female,23,69.89731,148.2053,21.32758268
Male,31,69.65916,124.3081,18.01116422
Female,23,65.66764,126.892,20.68855932
Male,28,68.9238,137.9993,20.42383439
Female,22,64.45014,131.0252,22.17715975
Female,25,64.87945,124.8061,20.84588401
Female,31,70.93404,135.8496,18.98225472
Female,21,67.36634,127.3686,19.73219021
Male,35,71.38338,143.1901,19.75684535
Female,25,70.7413,140.665,19.76235977
Male,32,67.66172,107.8835,16.56791219
Female,30,67.70659,123.8787,18.99912413
Female,30,67.67519,134.1054,20.58667091
Female,18,67.73934,115.2443,17.65779036
Male,18,67.18894,119.2439,18.57117645
Male,34,70.57507,136.4959,19.26707532
Male,21,67.86676,125.3757,19.13806222
Female,28,67.54784,128.0734,19.73489549
Male,32,69.66027,116.0218,16.81001558
Male,25,66.83653,103.4506,16.28186124
Female,19,68.69726,128.5186,19.14634934
Male,32,66.2469,112.0223,17.94618697
Female,20,67.69354,127.2255,19.51994269
Female,18,71.11058,132.006,18.35371795
Male,35,65.86548,115.3497,18.69388518
Female,25,66.34608,112.6472,17.99238307
Male,24,67.73609,127.2783,19.5035174
Male,34,70.13434,135.1981,19.32448743
Male,28,68.6366,132.6351,19.79455619
Female,27,68.23821,118.6372,17.91284054
Male,35,70.89055,138.6481,19.3970665
Male,28,64.62128,101.6749,17.11833281
Female,21,67.65062,131.6738,20.22807851
Female,21,67.34451,128.3837,19.90234806
Female,24,68.59028,124.4653,18.60038624
Male,19,69.94225,131.2863,18.86857204
Male,28,70.74761,129.527,18.19430977
Male,27,68.1684,109.4807,16.56418941
Male,23,68.38172,131.2653,19.73643545
Female,19,68.92694,135.01,19.97959884
Female,23,65.89945,110.9553,17.96318307
Female,20,68.66291,110.1892,16.43211415
Female,29,68.36249,118.7207,17.86033196
Female,30,65.58939,109.7956,17.9438891
Male,27,64.94173,98.26427,16.38123907
Female,24,70.81794,131.5906,18.4474827
Female,35,66.6684,143.8648,22.75691069
Female,35,68.00897,122.4403,18.61190443
Male,23,66.33382,128.3406,20.50656284
Male,25,69.29174,117.5564,17.21401462
Male,21,68.40154,126.3804,18.99095437
Male,32,67.39243,121.7331,18.84452839
Female,31,69.15372,134.0076,19.70140318
Male,34,73.58866,153.0783,19.87424617
Female,32,67.64236,128.8601,19.8006654
Male,19,66.34245,136.4106,21.79033622
Female,29,70.39954,116.3744,16.50884294
Female,20,66.35003,126.2649,20.16504594
Female,31,65.05533,125.8786,20.91148908
Female,29,67.09958,118.5781,18.516705
Female,32,69.37216,124.5841,18.20082227
Female,19,65.54201,131.28,21.48611422
Male,23,69.08954,128.0095,18.8545609
Female,20,65.63755,126.3297,20.61577019
Male,33,66.33367,140.2312,22.4065722
Male,32,67.53015,109.7927,16.92687785
Female,30,69.66398,133.2072,19.29789584
Female,18,70.18595,128.0279,18.27271499
Male,28,66.75895,127.448,20.10540629
Male,32,69.92009,138.286,19.88717435
Female,19,65.73405,125.7334,20.45826038
Male,19,68.36911,144.1253,21.67799916
Female,33,66.33405,120.4514,19.24587445
Female,18,67.38822,113.2922,17.5400515
Male,29,68.02524,131.1121,19.9205549
Female,27,67.63379,150.7738,23.17380003
Female,24,68.62807,128.3296,19.15676154
Male,31,65.92905,116.835,18.89810036
Male,27,62.87311,118.5005,21.07604515
Male,29,68.22623,144.8283,21.87507289
Male,30,67.44946,123.4784,19.0823942
Female,22,68.29448,114.1357,17.20478007
Male,23,65.79897,109.5994,17.79790194
Female,30,71.82178,116.065,15.81931853
Female,26,68.88532,134.1067,19.86991179
Female,32,63.84484,102.4259,17.66676396
Female,26,65.27546,127.3989,21.02154443
Male,35,71.22829,128.8353,17.85371757
Female,18,67.87768,116.3499,17.75459859
Female,25,66.2109,125.9366,20.19722974
Female,27,71.41635,146.9978,20.26349523
Female,34,70.29214,136.9524,19.48744671
Male,21,69.817,132.1167,19.05610663
Male,23,69.30675,115.0445,16.83889608
Male,23,69.88329,127.6165,18.37210708
Female,31,67.57571,136.8255,21.06612384
Female,35,65.76779,121.7671,19.79257457
Male,21,69.42068,131.768,19.22343755
Male,21,67.68983,120.3912,18.47339516
Male,27,68.43342,121.8407,18.29172738
Female,32,68.45722,154.869,23.23404362
Male,27,67.37973,107.3991,16.63186431
Female,29,70.44002,149.2576,21.14931651
Male,28,68.88195,116.6333,17.28265741
Male,27,66.56554,131.7885,20.91112604
Male,24,67.28529,138.4671,21.50330244
Female,21,67.11634,132.4605,20.67419856
Male,24,71.62687,154.9613,21.23587342
Male,27,66.8475,123.4111,19.41702578
Male,18,70.35784,145.1015,20.60846902
Female,24,65.58522,127.3106,20.8090105
Female,18,70.11281,133.7564,19.13016204
Female,32,65.19088,137.0147,22.66690899
Female,24,68.69449,127.6927,19.02484322
Female,31,65.66713,128.864,21.01040191
Female,26,68.88695,121.8495,18.05297007
Female,20,66.92661,127.0226,19.93802641
Female,21,69.25157,142.0283,20.82161755
Male,23,65.50586,111.649,18.29335473
Male,21,67.05966,116.0247,18.13955312
Female,23,68.02599,142.3053,21.62072024
Male,32,70.11018,121.4131,17.3660964
Male,27,66.99532,134.2725,21.03279395
Female,23,66.6864,134.4681,21.25903496
Male,26,68.78852,120.1342,17.84980817
Male,21,69.96459,123.4101,17.72527334
Female,31,71.88538,129.4843,17.61711509
Female,30,70.76347,150.6201,21.14771813
Female,23,69.9615,142.6772,20.49439852
Male,25,66.71124,117.9071,18.62690738
Female,28,66.28843,108.9547,17.43288747
Male,24,68.87619,142.2743,21.08565277
Male,28,67.3223,118.8846,18.44193704
Male,22,64.10059,121.0721,20.71661739
Female,27,66.78636,115.2495,18.16612614
Female,28,69.76816,131.0426,18.9276539
Male,27,70.71056,161.4436,22.70131964
Male,31,68.29063,140.0969,21.12054452
Female,29,65.08001,117.1925,19.45375404
Female,26,69.58767,125.8239,18.26826806
Female,26,65.55778,115.0373,18.81867434
Male,35,68.04153,137.4699,20.87652929
Male,32,66.14777,133.4099,21.43662778
Male,24,64.58086,119.146,20.08494479
Female,20,67.74997,127.2095,19.48498855
Male,32,70.5931,130.7728,18.44980324
Female,33,65.62372,122.5121,20.00120297
Male,22,67.46277,137.7862,21.28512516
Female,27,70.35553,127.9276,18.17048829
Male,23,67.20098,118.1746,18.39804818
Female,26,67.61818,141.2592,21.72143994
Male,27,67.13754,119.8772,18.69840516
Male,32,67.93951,109.9232,16.74338895
Female,34,71.22072,133.3385,18.48168949
Female,22,67.96185,125.154,19.05079806
Female,31,64.35738,104.8098,17.79114933
Female,23,62.40403,118.5959,21.4113093
Female,26,66.58363,126.1534,20.00611897
Female,31,67.91643,134.0842,20.43745107
Male,33,65.17115,122.095,20.21091306
Male,20,66.13478,114.642,18.42819298
Female,18,67.68973,128.3855,19.70013658
Male,23,68.19618,119.5517,18.07317622
Male,32,69.46816,130.0392,18.9453015
Female,23,67.09682,120.5931,18.832909
Male,22,66.15927,144.2465,23.16982208
